epoch,subset,n,mae_mchirp,mae_merger_time,mae_snr,mae_ra,mae_declination,mae_coa_phase,r2_mchirp,r2_merger_time,r2_snr,r2_ra,r2_declination,r2_coa_phase,std_ratio_mchirp,std_ratio_merger_time,std_ratio_snr,std_ratio_ra,std_ratio_declination,std_ratio_coa_phase
40,snr_low,1667,2.22517,0.0491435,0.862597,1.55869,0.563934,1.56125,0.783782,0.00058588,-1.03712,0.0116521,-0.0592239,-0.043295,0.927078,0.0209863,1.44714,0.991314,0.594084,0.991441
40,snr_mid,1666,1.08933,0.0498328,1.07991,1.61927,0.553382,1.56952,0.958659,-0.00120921,-1.90703,-0.0629583,-0.0515397,0.023552,0.970571,0.0220264,1.93217,0.956089,0.659461,0.868508
40,snr_high,1667,0.784293,0.0489234,1.00214,1.55013,0.535831,1.53054,0.981502,-0.000231718,-1.78285,0.00866484,0.115147,0.0622222,0.994085,0.0250991,1.61838,0.975504,0.637593,0.885443
40,mchirp_low,2500,1.20489,0.0492827,0.998197,1.57228,0.558452,1.56713,0.736941,0.000927265,0.695684,0.00929933,-0.0363054,-0.00391113,0.998036,0.0244913,0.970709,0.982498,0.61849,0.911043
40,mchirp_high,2500,1.52775,0.0493168,0.96486,1.57976,0.543645,1.5404,0.681792,-0.00108537,0.716225,-0.0381073,0.0445571,0.0348407,1.05454,0.0211092,0.964789,0.967421,0.642884,0.918445
40,merger_early,2500,1.39338,0.0486873,0.991418,1.58914,0.554963,1.54655,0.904754,-2.99226,0.694981,-0.0143522,-8.27434e-05,0.0342855,0.966622,0.0462117,0.967602,0.975563,0.63718,0.911236
40,merger_late,2500,1.33926,0.0499122,0.971639,1.5629,0.547134,1.56098,0.914579,-2.93791,0.716772,-0.0139647,0.00863788,-0.0031229,0.964248,0.0451395,0.967861,0.975086,0.62471,0.918398
40,q_low,1667,1.19215,0.0494504,0.975736,1.58293,0.54081,1.5547,0.832005,0.000374026,0.711516,0.00480397,0.0254463,0.0257856,1.03676,0.0213798,0.964102,0.961585,0.62877,0.897635
40,q_mid,1666,1.27959,0.0493957,0.968778,1.59032,0.542566,1.54819,0.89939,-0.00183143,0.719386,-0.0589149,0.0155476,0.0141125,1.00349,0.0230695,0.96238,0.986539,0.632207,0.929084
40,q_high,1667,1.62717,0.0490533,1.00006,1.55482,0.569764,1.55841,0.903908,0.000510784,0.686475,0.00982396,-0.0264673,0.00693147,0.967809,0.023538,0.977224,0.977134,0.631512,0.917841
40,q_low_mchirp_low,1241,1.1715,0.0494328,0.959423,1.55882,0.533744,1.5643,0.651813,0.000397464,0.723881,0.0528464,0.0180707,0.00756906,1.11064,0.021704,0.957254,0.973845,0.633782,0.898865
